Cites,Authors,Document Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
1,"R Tamil Selvan, T Kartikeyan…","Parameter Optimization for Drilling Micro Holes in Tigr 5 by Electrochemical Micro Machining",2012,"Advanced Materials …","Trans Tech Publ","https://www.scientific.net/AMR.548.471","https://scholar.google.com/scholar?cites=17254938961590971220&as_sdt=2005&sciodt=0,5&hl=en",172,"2020-01-23 14:01:29","","","","",,,,,1,0.13,0,3,8,"Article Preview Article Preview Article Preview Electrochemical Micro-Machining fields the solution for the challenges posed by future micro and nano machining technique as it offers innumerable advantages. The electrochemical micro machining can effectively be used for …"
1,"L Zhang, ZW Wang","Accurate Calculation of Thickness Reduction in Elliptical Closure Due to Forming Process and Parameter Optimization [J]",2012,"Process Equipment & Piping","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-HGSB201201003.htm","https://scholar.google.com/scholar?cites=2504280221406889960&as_sdt=2005&sciodt=0,5&hl=en",175,"2020-01-23 14:01:29","","","","",,,,,1,0.13,1,2,8,"It is one of very promising research topics to realize the quantitative control from the qualitative analysis of the stamping process for closure by using advanced numerical simulation method. However, it is still difficult to obtain the wall thickness reduction of the …"
1,"GH Liao, J Liu","Study of Numerical Control Machining Parameter Optimization",2011,"International Conference on Information and …","Springer","https://link.springer.com/chapter/10.1007/978-3-642-24022-5_80","https://scholar.google.com/scholar?cites=790419631104887700&as_sdt=2005&sciodt=0,5&hl=en",146,"2020-01-23 14:01:29","","","","",,,,,1,0.11,1,2,9,"Choosing the numerical control processing cutting parameters is an important problem to solve in modern technuque of manufacture, for it relates to the system productivity, the cost of production as well as the product quality in processing. A new optimizations of cutting …"
1,"JY Chen, BY Lee","Parameter Optimization of a Five-Axis Tool Grinder Using Grey Relational Analysis",2011,"Key Engineering Materials","Trans Tech Publ","https://www.scientific.net/KEM.458.246","https://scholar.google.com/scholar?cites=8635688354015044422&as_sdt=2005&sciodt=0,5&hl=en",165,"2020-01-23 14:01:29","","","","",,,,,1,0.11,1,2,9,"This paper uses the grey relational analysis to find the optimal values of parameters of the servo drives and the controller of a five-axis CNC tool grinder in order to improve precision of grinding and accuracy of end mills. The experimental planning and design are based on …"
1,"I Furlan, S Balemi","Iterative Learning Control with Least-Square Estimation for the Control of the Electro-Discharge Machining Process",2011,"Euspen International Conference, Como, Switzerland","euspen.eu","https://www.euspen.eu/knowledge-base/ICE11168.pdf","https://scholar.google.com/scholar?cites=17165882403644247200&as_sdt=2005&sciodt=0,5&hl=en",179,"2020-01-23 14:01:29","PDF","","","",,,,,1,0.11,1,2,9,"This paper presents a novel iterative learning control design technique for the control of the gap distance between the electrode and the workpiece in electro-discharge machines. The Q-filter in the iterative learning controller is designed to implement a least-square …"
1,"ZR Huang","The optimization of cutting parameter of machining the small diameter deep hole on austenitic stainless steel",2011,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.142.103","https://scholar.google.com/scholar?cites=11445014021229307601&as_sdt=2005&sciodt=0,5&hl=en",180,"2020-01-23 14:01:29","","","","",,,,,1,0.11,1,1,9,"Article Preview Article Preview Article Preview In this paper, objective function for the highest productivity and longer life of the twist drill is built. Though using Materlab software to draw the curves of the changes of feed, spindle speed, tool life and productivity, a way to find the …"
1,"D Plets, W Joseph, K Vanhecke…","Automatic network optimization and dynamic network management using a propagation prediction tool in a living lab setting",2011,"Proceedings of the 5th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5782528/","https://scholar.google.com/scholar?cites=6995672564267759375&as_sdt=2005&sciodt=0,5&hl=en",181,"2020-01-23 14:01:29","","","","",,,,,1,0.11,0,4,9,"In this paper, an automatic network planner and optimizer are presented. Algorithms are developed to estimate a minimal number of access points needed to achieve a predefined throughput in the different rooms in a building, and to reduce the number of access points …"
1,"J WANG, Z YU, D LIU","Nuclear regulators head machining CNC machining parameter optimization and simulation [J]",2010,"Machinery Design & Manufacture","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-JSYZ201009060.htm","https://scholar.google.com/scholar?cites=1127995065755136913&as_sdt=2005&sciodt=0,5&hl=en",143,"2020-01-23 14:01:29","","","","",,,,,1,0.10,0,3,10,"Nuclear regulators head that has a large size and a heavy weight are usually difficult to be manufactured. Besides, its producing is also inefficient. At the present time, our country sees little of the research on the machining efficiency of the nuclear head. Firstly to build a …"
1,"DQTJW Wenli","Research on Optimization of NC Machining Cutting Parameter [J]",2010,"Aeronautical Manufacturing Technology","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-HKGJ201022013.htm","https://scholar.google.com/scholar?cites=8321639507390198338&as_sdt=2005&sciodt=0,5&hl=en",152,"2020-01-23 14:01:29","","","","",,,,,1,0.10,1,1,10,"By taking DMC60H Horizontal machining center as a test platform, processing of the shell to aluminum alloy parts as study object, NC milling test data is extracted, and BP neural network is used to build optimization model for NC milling parameters. Production proves …"
1,"T Feng, FZ Yang, MT Li, F You, ZP Yang","Machining parameter optimization of milling process based on uniform design.",2010,"Journal of Northwest A & F …","cabdirect.org","https://www.cabdirect.org/cabdirect/abstract/20103348918","https://scholar.google.com/scholar?cites=6191268041838576988&as_sdt=2005&sciodt=0,5&hl=en",154,"2020-01-23 14:01:29","","","","",,,,,1,0.10,0,5,10,"see more details, this article studied the milling parameter optimization solution question. Method: The milling cutting parameter optimization mathematical model was established by taking the greatest productivity as the goal, some ideas of uniform design design Subject …"
1,"Y Hu","Computer numerical control machining parameter optimization based on quantum particle swarm optimization",2010,"Tool Engineering","Tool Engineering Magazine Agency …","","https://scholar.google.com/scholar?cites=163627052175837798&as_sdt=2005&sciodt=0,5&hl=en",379,"2020-01-23 14:01:29","CITATION","","","",,,,,1,0.10,1,1,10,""
0,"OOF MACHINING","… STUDY ON THE MECHANICAL PROPERTIES OF HYBRID ALUMINIUM METAL MATRIX COMPOSITE AND OPTIMIZATION OF MACHINING PARAMETER IN …",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/782f/6727c701fdecec3d0be1beaa8adbbedb31db.pdf","",174,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"Metal matrix composites (MMC) have become leading materials in aerospace and automobile industries and particle reinforced aluminum MMCs have received considerable attention due to their excellent mechanical properties like hardness, high tensile strength …"
1,"IGE Salazar, LMT Trevino, BG Ortiz…","Optimization by Estimation of Distribution Algorithms in the Machining of Titanium (Ti 6Al 4V) Alloy using Predicting Surface Roughness using Neural Network …",,"Optimization by …","academia.edu","https://www.academia.edu/download/35351067/Paper_1.pdf","https://scholar.google.com/scholar?cites=1569778009647016731&as_sdt=2005&sciodt=0,5&hl=en",187,"2020-01-23 14:01:29","PDF","","","",,,,,1,0.00,0,4,,"Though the initial applications of titanium alloys have been in aerospace industries such as aero-engine and airframe manufacturing, there is a growing trend in their application in the industrial sector, including petroleum refining, chemical and food processing, surgical …"
0,"MN Inna, IGP Sudiarta…","Development of problem-solving-oriented mathematics learning tools with TANDUR setting to improve mathematics learning outcomes",2019,"Jurnal Pendidikan dan …","ejournal.undiksha.ac.id","https://ejournal.undiksha.ac.id/index.php/JPP/article/view/17243","",189,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"This study aimed to develop and produce a problem-solving-oriented mathematics learning tool with “tumbuhkan”,“alami”,“namai”,“demonstrasikan”, ulangi”,“rayakan”(grow, experience, name, demonstrate, repeat, and celebrate)(TANDUR) setting to obtain a valid …"
0,"X Zhu, H Yang, X Zheng","Machining parameter optimization and simulation machining of five axis NC machine tool impeller",2018,"… Transportation, Big Data & Smart City …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8332878/","",190,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,2,"The impeller has complex shape parts automatic programming of five axis NC machine, parameter optimization and simulation processing, complete the automatic programming of NC program, and preparation process, which plays an important role in the process of …"
0,"NLS Dewi, G Suweken…","Development of mathematics learning tools through scientific approach with problem based learning (PBL) settings to improve motivation and learning achievement",2019,"Jurnal Pendidikan dan …","ejournal.undiksha.ac.id","https://ejournal.undiksha.ac.id/index.php/JPP/article/view/17247","",191,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"This research aimed at obtaining a scientific learning tool in the scientific approach with a valid, practical and effective problem based learning (PBL) setting. This development research was carried out according to Plomp & Nieveen (2010), ie (1) initial phase,(2) …"
0,"JS Jassi, A Mohammad, DP Singh…","Machining parameter optimization using Taguchi approach",2015,"… on Futuristic Trends on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7154964/","",193,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,5,"Among several industrial CNC machining processes, Turning is a fundamental machining process. Turning operation is widely used in industry including the aerospace and automotive sectors because of its versatility and efficiency. In order to get desired quality of …"
0,"XF Xu","Design of Machine Tool Setting and Parameter Optimization",2013,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.706-708.1132","",194,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,7,"Article Preview Article Preview Article Preview To solve the existing problems in the NC machining process, the optimization design of cutting parameters in NC milling machine with genetic algorithm. With the maximum production efficiency as the optimization objective, the …"
0,"A Shukla, A Paul","Optimization of Electrical Discharge Machining Parameter using RSM Tool",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/8d87/d2c3e4132535a0a636e3186e30c570687e17.pdf","",195,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"Over EDM Different systems are connected will move forward the material removal rate (MRR), surface roughness (SR) and tool wear rate (TWR) with distinctive cathode mix. However, the machining parameters need aid likewise successful same time machining …"
0,"D Zhao, X Li, J Yang","An improved wolf pack algorithm for sustainable machining parameter optimization",2018,"2018 IEEE 3rd Advanced Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8577699/","",196,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,2,"Machining parameter is one of the influence factors of energy consumption in numerical control machining process. In this paper, spindle speed, feedrate, cutting depth and cutting width are selected as the machining parameters to be optimized. The artificial neural …"
0,"A Nikhade, AK Soni","Wire Electric Discharge Machining Parameter Optimization in Metal Matrix Composite Machining",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/ff62/efe270abd69d03e44e52e36397e0fe4f4b7b.pdf","",197,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,,"Over the past few decades, composite materials have been extensively used in a variety of structural applications such as civil, architectural, mechanical engineering. Due to their high stiffness/weight ratio, strength/weight ratio and energy absorption capacity, composite …"
0,"S Gupta, A Bhardwaj, D Kashyap, J Jangde","OPTIMIZATION AND ANALYSIS OF LUBRICATING EFFECT ON MACHINING PARAMETER",,"jusres.com","","http://jusres.com/download/article/83/1507833684.pdf","",198,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,4,,"Lubrication in machining is important aspect to minimize surface roughness and material removal rate. Analysis of the surface roughness and MRR is done experimentally with specific input values of feed, speed, and Depth of cut has to design the experiment for …"
0,"HU Yun","Computer Numerical Control Machining Parameter Optimization Based on Quantum Particle Swarm Optimization",2010,"Machine Building & Automation","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-ZZHD201001045.htm","",199,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,10,"QPSO (quantum particle swarm optimization) is owing to the PSO (particle swarm optimization) improvement algorithm. It has an advanced characteristics of strong overall situation searching ability, high convergence speed and high rude stick. This paper uses …"
0,"R Sasikumar, RM Arunachalam…","Machining parameter optimization for production of nanocrystalline materials",2011,"Journal of Manufacturing …","researchgate.net","https://www.researchgate.net/profile/Ramanathan_Arunachalam/publication/271511248_Machining_parameter_optimization_for_production_of_nanocrystalline_materials/links/54ca10370cf2002b93ca9df5.pdf","",200,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,9,"Nanocrystalline materials are a new class of materials draws the attention of researchers in the field of materials science engineering because of enhanced mechanical properties such as high strength and high hardness. Several processes are available for the production of …"
0,"S Sundriyal, RS Walia","Powder Mixed Near Dry Electric Discharge Machining Parameter Optimization for Tool Wear Rate",2020,"Advances in Unconventional Machining and …","Springer","https://link.springer.com/chapter/10.1007/978-981-32-9471-4_1","",201,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,1,"The powder mixed near dry electric discharge machining (PMND-EDM) is an advanced process for machining very hard and complex geometries. PMND-EDM is an eco-friendly process, which uses minute amount of metalworking fluids (MWF) with metallic powders for …"
0,"DP Moran, SR Oliver","Optimization of dynamically changing downhole tool settings",2017,"US Patent 9,587,478","Google Patents","https://patents.google.com/patent/US9587478B2/en","",202,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,3,"A computer-assisted method for optimizing a drilling tool assembly, the method comprising defining a desired drilling plan; determining current drilling conditions; determining current drilling tool parameters of at least two drilling tool assembly components; analyzing the …"
0,"Z Xiurong, G Zhanbin, Y Hong","Improving the Accuracy of Complex Parts of NC Machining, Parameter Optimization and Simulation Machining",2017,"2017 International Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8101373/","",203,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,3,"This paper analyzes the processing principle of complex parts, explains the principle of the process route of the parts, the compensation of the tool radius and the processing method. The automatic programming method of the parts is put forward, and then the CAXA …"
0,"M Habibi","Tool Wear Improvement and Machining Parameter Optimization in Non-generated Face-hobbing of Bevel Gears",2016,"","spectrum.library.concordia.ca","https://spectrum.library.concordia.ca/981267/","",204,"2020-01-23 14:01:29","HTML","","","",,,,,0,0.00,0,1,4,"Face-hobbing is the dominant and the most productive machining process for manufacturing bevel and hypoid gears. Bevel gears are one of the most important power transmission components, in automobile to aerospace industries, where the power is transmitted between …"
0,"S Hakkarainen, P Viljaharju","Investigating Experiences of a Gamification Learning Tool in a Multicultural Setting: An Exploratory Study into diversophy® New Horizons",2018,"","theseus.fi","https://www.theseus.fi/handle/10024/158849","",205,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,2,"It is evident that both the global and the Finnish population demographics are undergoing drastic changes, due to globalization and the disruption of populations through international mass migrations. These migrations have resulted in an increase of prejudices, racism and …"
0,"S Beygiharchegani","Novel Optimization Tools for Structured Signals Recovery: Channels Estimation and Compressible Signal Recovery",2018,"","search.proquest.com","http://search.proquest.com/openview/3551656894766631ed095e381c236400/1?pq-origsite=gscholar&cbl=18750&diss=y","",206,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,2,"In this thesis, we investigate and design new optimization techniques and algorithms to promote the target signal structures in their estimation/recovery process from an ill-posed linear system of equations. In particular, we consider wireless time-varying channels …"
0,"CC Lin, Y Wang, TC Lim…","Optimization of Machine Tool Settings on Hypoid Gear Dynamics",,"… and Computers and …","asmedigitalcollection.asme.org","https://asmedigitalcollection.asme.org/IDETC-CIE/proceedings-abstract/IDETC-CIE2019/59308/V010T11A016/1070380","",207,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,,"Hypoid gears are widely used to transmit torque on cross axis shafts in a vehicle rear axle system. The dynamic responses of these hypoid geared rotor system have a significant effect on the performance of noise, vibration, and harshness (NVH) for the vehicle design …"
0,"X Jing, H Zhou, L Xue","Hole machining parameter optimization based on physical process simulation and intelligent algorithms",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/52a8/28317c8e6fa6d8a52f5124b51a34ab9ceaa3.pdf","",208,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,,"Using hole physical machining process simulation model to analyze distribution of cutting temperature, and the relationship of cutting temperature and cutting speed with feed rate changing. Using Deform-3D finite element simulation platform simulated body deep …"
0,"H Bing, C Linxian, L Chusheng","Turning machining cutting parameter optimization",2013,"Modern Manufacturing …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-XXGY201302017.htm","",209,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,7,"For the constrained optimization problem in turning machining, it is established on the cutting speed (v) and feeding amount (f) as the optimize parameter. The controlled optimizing design model, which improved controlled self-adaptive penalty function and IDE …"
0,"M McPherson","Drama as a learning tool in Community Learning and Development: Exploring the experiences of young people engaged in drama processes within a residential …",2016,"Radical Community Work Journal","rcwjournal.org","http://rcwjournal.org/ojs/index.php/radcw/article/view/21","",210,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,4,"This article examines the learning impact of drama-based processes within a youth work setting. Research methods incorporated a qualitative study with a one off drama workshop, an approach not previously introduced within the practice agency. Young people were …"
0,"NA Ming-chen, L Peng","Research and optimization of the cutting tool parameter relations based on VERICUT",2012,"Journal of Shenyang Aerospace University","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-HKGX201203010.htm","",211,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,8,"Through analysis of the cutting tool parameters and the optimization principle of VERICUT, this paper establishes a VERICUT tool-based cutting parameters optimization model to analyze a variety of different optimization methods. Then the paper uses an example to …"
0,"C Davatzikos","Statistical atlases and machine learning tools applied to optimized prostate biopsy for cancer detection and estimation of volume and Gleason score",2011,"… Symposium on Biomedical Imaging: From Nano …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5872828/","",212,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,9,"We discuss the use of statistical atlases and machine learning tools for determining optimized biopsy procedures. Prostate cancer diagnosis most often involves the sampling of prostate tissue via placement of a number of biopsy needles in locations that are somewhat …"
0,"M WANG, W LIU, X ZHANG","Drawing Process Supplement and Forming Parameter Optimization on High-strength Steel Beams",2010,"Hot Working Technology","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-SJGY201023031.htm","",213,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,10,"In view of the automobile firewall crossbeam of high strength steel plate having some defects, such as crack, wrinkle and so on in drawing process, a design method of process complementary flat surface was proposed. The supplement surface was optimized by 3-D …"
0,"RX Chai, C Guo, HQ Hu, LY Zhang","Cold Extrusion Process Analysis of"" Seven-Speed Sleeve"" and Forming Parameter Optimization",2011,"Advanced Materials Research","Trans Tech Publ","https://www.scientific.net/AMR.199-200.1924","",214,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,9,"Article Preview Article Preview Article Preview The scheme for cold extrusion process of Seven-speed sleeve is determined according to the experiences and analysis by DEFORM-3D software, the extrusion procedure has been numerical simulation analyzed; The part …"
0,"RB Sah, M Gangil","Optimization Design of EDM Machining Parameter for Carbon Fibre Nano Composite",2019,"Research Journal of Engineering Technology and …","rjetm.in","http://www.rjetm.in/RJETM/Vol02_Issue03/Optimization%20Design%20of%20EDM%20Machining%20Parameter%20for%20Carbon%20Fibre%20Nano%20Composite.pdf","",215,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,1,"In this research work, the grey relational analysis (GRA) is used as an optimization tool to find out the suitable process Parameters for the machining of carbon nanotube-reinforced carbon fiber Nano composite. In discrete space degree of relation of different data sets …"
0,"RM Ethel Burns","Developing and evaluating an online learning tool to improve midwives' accuracy of visual estimation of blood loss during waterbirth: an experimental study",,"radar.brookes.ac.uk","","https://radar.brookes.ac.uk/radar/file/6936e6e8-0632-4cec-99e7-7c6c0927198c/1/fulltext.pdf","",216,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"Objective: the principal objective was to test the effectiveness of an online learning tool to improve midwives' accuracy of blood loss estimations in a birthing pool environment. The secondary objective was to assess the acceptability of the online learning tool to the …"
0,"E Gartshore, H Blake","Development and evaluation of a computer based e-learning tool to enhance knowledge of workplace wellness in a healthcare setting",2014,"","nottingham-repository.worktribe.com","https://nottingham-repository.worktribe.com/output/993565","",217,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,6,"… Research Repository. See what's under the surface. All. Development and evaluation of a computer based e-learning tool to enhance knowledge of workplace wellness in a healthcare setting. Gartshore, Emily; Blake, Holly. Home; Outputs. Authors. Emily Gartshore …"
0,"C Zhang, S Jiao, L Wang","Clamping deformation analysis and machining parameter optimization of weak stiffness ring parts",2019,"IOP Conference Series: Materials …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1757-899X/493/1/012028/meta","",218,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,1,"A series of turning experiments have been carried out to study the effect of different cutting speed, feed rate, pre-tightening torque and clamping mode on deformation during turning of weak stiffness ring parts. The roundness error of workpiece is measured by using a …"
0,"PMSH Mishra","Optimization of Machining Parameter for AL Material with the Use of End Mill Cutter",,"academia.edu","","https://www.academia.edu/download/53381876/GRDJEV02I060166.pdf","",219,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,1,,"Surface finish and material removal rate are two important factors in the manufacturing which affect acceptability of the product which in turn reflects on the profitability of the organization. The worth of the production setup to produce the components with high …"
0,"D Zok","A case study of blogging as a web-based learning tool: The experience of six graduate students in a traditional educational setting",2018,"","spectrum.library.concordia.ca","https://spectrum.library.concordia.ca/983637/","",220,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,2,"This study explored the narratives of six graduate students who experienced blogging as a learning tool in a graduate seminar on adult education at an English language university in Montreal. The main research question was: What are the experiences of blogging as a …"
0,"MPS Varade, MKP Kadia","PARAMETRIC OPTIMIZATION OF MACHINING PARAMETER DURING HARD TURNING OF INCONEL 625",2015,"Development","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/95f7/d0bd6f9cbed7dc739e9f8d600badbd8af73f.pdf","",221,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,2,5,"In this thesis an experimental investigation done about the effect on Inconel 625 during hard turning using cubic boron nitride (CBN) based ceramic cutting tool. Turning experiments were carried out at different cutting speeds, feed rates and depth of cut. Tool performance …"
0,"G Tyagi, AK Sharma, DK Kasdekar","Optimization Of Machining Parameter On Rail Wheel Profiling Using GRA Coupled With TOPSIS Approach",2015,"","researchgate.net","https://www.researchgate.net/profile/Dinesh_Kasdekar/publication/321667023_Optimization_Of_Machining_Parameter_On_Rail_Wheel_Profiling_Using_GRA_Coupled_With_TOPSIS_Approach/links/5a2a0b2caca2728e05dafefd/Optimization-Of-Machining-Parameter-On-Rail-Wheel-Profiling-Using-GRA-Coupled-With-TOPSIS-Approach.pdf","",222,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,5,"The paper outline is GRA coupled with TOPSIS approach optimization techniques, which is optimize the cutting parameter in under grounded CNC Turning machine while machining coated carbide cutting tool semi-finished and finished condition for rail wheel profiled …"
0,"S Pradhan","Optimization of Machining Parameter Characteristics during Turning of Ti-6Al-4V using Desirability Function Analysis",2018,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785318328530","",223,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,2,"In this study, machining of the titanium alloy (Ti-6Al-4V) of grade 5 has been carried out by using carbide insert K313 to study the effect of the cutting factors (feed, cutting speed and depth of cut) on surface roughness, tool wear and chip reduction coefficient. Desirability …"
0,"A Boukar, M Pillet, E Pairel","Double Optimization of Machine-Tool Setting in the Case of Total Inertial Steering (TIS)",2017,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/d756/b917ff910cf2396a15b5085fef05da7781db.pdf","",224,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,3,"The traditional machine-tools setting's consists to rend each characteristic independent, it is for example the case of the transfer of dimension starting to the reference surface which allows taking one adjustment parameter (corrector) by one dimension. The setting in this …"
0,"ZY Yin, YF Jin","An Optimization-Based Parameter Identification Tool for Geotechnical Engineering",2018,"Proceedings of China-Europe Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-97112-4_25","",225,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,2,"In this paper, ErosOpt, a useful tool for the development, analysis and application of an optimization algorithm, which is devised to solve the problems of parameter identification in geotechnical engineering, is presented. ErosOpt is programmed as an admixture of C# …"
0,"Y Dong, W Sanmin, Y Ru","Multi-objective Optimization and Design of the Machine-tool Settings of Spiral Bevel Gears with Elastic Supports",2010,"Mechanical Science and Technology for …","en.cnki.com.cn","http://en.cnki.com.cn/Article_en/CJFDTotal-JXKX201007005.htm","",226,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,10,"The key technology in designing a new aero-engine drive system is to ensure that spiral bevel gears with elastic supports have the best contact characteristics. The contact pattern center point and transmission error magnitude of spiral bevel gears with rigidity supports are …"
0,"G Bertoldi, E Cordano, J Brenner…","A parameter optimization tool for evaluating the physical consistency of the plot-scale water budget of the integrated eco-hydrological model GEOtop in complex …",2017,"EGU General …","adsabs.harvard.edu","http://adsabs.harvard.edu/abs/2017EGUGA..1914762B","",227,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,4,3,"In mountain regions, the plot-and catchment-scale water and energy budgets are controlled by a complex interplay of different abiotic (ie topography, geology, climate) and biotic (ie vegetation, land management) controlling factors. When integrated, physically-based eco …"
0,"BV Kumar, DJJ Devi, CS Reddy","Optimization of Process Parameters on Die-Sinking EDM with Twin Tool Setup Using Taguchi Method",2018,"i-Manager's Journal on …","search.proquest.com","http://search.proquest.com/openview/7a1994eff4e38466b2c33c6576d8370a/1?pq-origsite=gscholar&cbl=2030616","",228,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,3,2,"The present research work concentrated on optimization of process parameters to explore the effects of electrode material, Voltage and Duty Cycle in Die-Sinking Electrical Discharge Machine (DSEDM) with Twin Tool Setup. In this experiment, Material Removal Rate (MRR) …"
0,"K Kashid, P Kurade, N Tahikar, T Vhanmane…","Optimization of Process Parameter in Electrical Discharge Machining",,"ijresm.com","","https://www.ijresm.com/Vol.2_2019/Vol2_Iss10_October19/IJRESM_V2_I10_171.pdf","",229,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,5,,"This is the non-traditional machining process. The high surface finish of the material is required. more complex shape of material is required. Wire EDM is one of the non-traditional machining processes. Surface roughness and kerf width are of crucial importance in the field …"
0,"P Chavan, A Patil","Taguchi-Based Optimization of Machining Parameter in Drilling Spheroidal Graphite Using Combined TOPSIS and AHP Method",2020,"… Optimization Through Intelligent Techniques","Springer","https://link.springer.com/chapter/10.1007/978-981-13-8196-6_70","",230,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,2,1,"This paper envisages on enhancing the cutting environments for exterior irregularity (Ra), tool wear (Tw), and material removal rate (MRR) obtained in machining of Spheroidal graphite SG 500/7. Machining trials are accomplished at the VMC using Titanium Nitride …"
0,"SH Surekar, SG Bhatwadekar, DS Bilgi","Conceptual Study of Parameter Optimization in Machining Process",,"researchgate.net","","https://www.researchgate.net/profile/Sudhir_Bhatwadekar/publication/261675950_Conceptual_Study_of_Parameter_Optimization_in_Machining_Process/links/00463534f8f9c16966000000.pdf","",231,"2020-01-23 14:01:29","PDF","","","",,,,,0,0.00,0,3,,"Optimization of parameters is important in every machining process because the response or result is affected by each parameter. The parameter which has highest impact if optimized and controlled tightly then the response of the process is not deviated to the large extent. For …"
0,"T Soota","Multi-response optimization of machining parameter for Zircaloy by response surface methodology and grey relation analysis",2019,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785319337678","",232,"2020-01-23 14:01:29","","","","",,,,,0,0.00,0,1,1,"In this paper machining of Zircaloy is finished using electrical discharge machine (EDM). A Box-Behnken response surface methodology and Grey relation analysis methods of optimization have been proposed to optimize EDM process parameters. A Box-Behnken …"
